date month year variable value units
12/1/1990 12 1990 SJF 0.00858 MAF
1/1/1991 1 1991 SJF 0.009904 MAF
2/1/1991 2 1991 SJF 0.011324 MAF
3/1/1991 3 1991 SJF 0.117514 MAF
4/1/1991 4 1991 SJF 0.135419 MAF
5/1/1991 5 1991 SJF 0.277408 MAF
6/1/1991 6 1991 SJF 0.321105 MAF
7/1/1991 7 1991 SJF 0.102 MAF
8/1/1991 8 1991 SJF 0.02446 MAF
9/1/1991 9 1991 SJF 0.013 MAF
10/1/1991 10 1991 SJF 0.012347 MAF
11/1/1991 11 1991 SJF 0.019244 MAF
12/1/1991 12 1991 SJF 0.017655 MAF
1/1/1992 1 1992 SJF 0.02097 MAF
2/1/1992 2 1992 SJF 0.067534 MAF
3/1/1992 3 1992 SJF 0.07681 MAF
4/1/1992 4 1992 SJF 0.208878 MAF
5/1/1992 5 1992 SJF 0.237788 MAF
6/1/1992 6 1992 SJF 0.075575 MAF
7/1/1992 7 1992 SJF 0.046206 MAF
8/1/1992 8 1992 SJF 0.016965 MAF
9/1/1992 9 1992 SJF 0.00855 MAF
10/1/1992 10 1992 SJF 0.01292 MAF
11/1/1992 11 1992 SJF 0.01662 MAF
12/1/1992 12 1992 SJF 0.031704 MAF
1/1/1993 1 1993 SJF 0.189311 MAF
2/1/1993 2 1993 SJF 0.12436 MAF
3/1/1993 3 1993 SJF 0.242534 MAF
4/1/1993 4 1993 SJF 0.330386 MAF
5/1/1993 5 1993 SJF 0.70063 MAF
6/1/1993 6 1993 SJF 0.5991 MAF
7/1/1993 7 1993 SJF 0.316631 MAF
8/1/1993 8 1993 SJF 0.08243 MAF
9/1/1993 9 1993 SJF 0.02624 MAF
10/1/1993 10 1993 SJF 0.019395 MAF
11/1/1993 11 1993 SJF 0.01709 MAF
12/1/1993 12 1993 SJF 0.021176 MAF
1/1/1994 1 1994 SJF 0.023209 MAF
2/1/1994 2 1994 SJF 0.04189 MAF
3/1/1994 3 1994 SJF 0.075434 MAF
4/1/1994 4 1994 SJF 0.14969 MAF
5/1/1994 5 1994 SJF 0.257843 MAF
6/1/1994 6 1994 SJF 0.159005 MAF
7/1/1994 7 1994 SJF 0.0357 MAF
8/1/1994 8 1994 SJF 0.014466 MAF
9/1/1994 9 1994 SJF 0.01155 MAF
10/1/1994 10 1994 SJF 0.042915 MAF
11/1/1994 11 1994 SJF 0.04462 MAF
12/1/1994 12 1994 SJF 0.04812 MAF
1/1/1995 1 1995 SJF 0.2131 MAF
2/1/1995 2 1995 SJF 0.12159 MAF
3/1/1995 3 1995 SJF 0.48546 MAF
4/1/1995 4 1995 SJF 0.349993 MAF
5/1/1995 5 1995 SJF 0.633812 MAF
6/1/1995 6 1995 SJF 0.880942 MAF
7/1/1995 7 1995 SJF 0.7517 MAF
8/1/1995 8 1995 SJF 0.23919 MAF
9/1/1995 9 1995 SJF 0.06625 MAF
10/1/1995 10 1995 SJF 0.023697 MAF
11/1/1995 11 1995 SJF 0.01507 MAF
12/1/1995 12 1995 SJF 0.050192 MAF
1/1/1996 1 1996 SJF 0.07024 MAF
2/1/1996 2 1996 SJF 0.229481 MAF
3/1/1996 3 1996 SJF 0.222164 MAF
4/1/1996 4 1996 SJF 0.333373 MAF
5/1/1996 5 1996 SJF 0.5886 MAF
6/1/1996 6 1996 SJF 0.412003 MAF
7/1/1996 7 1996 SJF 0.184085 MAF
8/1/1996 8 1996 SJF 0.055413 MAF
9/1/1996 9 1996 SJF 0.018454 MAF
10/1/1996 10 1996 SJF 0.01791 MAF
11/1/1996 11 1996 SJF 0.0994 MAF
12/1/1996 12 1996 SJF 0.212542 MAF
1/1/1997 1 1997 SJF 0.734996 MAF
2/1/1997 2 1997 SJF 0.180913 MAF
3/1/1997 3 1997 SJF 0.21877 MAF
4/1/1997 4 1997 SJF 0.302456 MAF
5/1/1997 5 1997 SJF 0.539316 MAF
6/1/1997 6 1997 SJF 0.279683 MAF
7/1/1997 7 1997 SJF 0.129703 MAF
8/1/1997 8 1997 SJF 0.04436 MAF
9/1/1997 9 1997 SJF 0.021479 MAF
10/1/1997 10 1997 SJF 0.017927 MAF
11/1/1997 11 1997 SJF 0.024485 MAF
12/1/1997 12 1997 SJF 0.035665 MAF
1/1/1998 1 1998 SJF 0.10155 MAF
2/1/1998 2 1998 SJF 0.21041 MAF
3/1/1998 3 1998 SJF 0.232083 MAF
4/1/1998 4 1998 SJF 0.288075 MAF
5/1/1998 5 1998 SJF 0.445675 MAF
6/1/1998 6 1998 SJF 0.886311 MAF
7/1/1998 7 1998 SJF 0.686382 MAF
8/1/1998 8 1998 SJF 0.15913 MAF
9/1/1998 9 1998 SJF 0.072148 MAF
10/1/1998 10 1998 SJF 0.035703 MAF
11/1/1998 11 1998 SJF 0.038551 MAF
12/1/1998 12 1998 SJF 0.049954 MAF
1/1/1999 1 1999 SJF 0.069145 MAF
2/1/1999 2 1999 SJF 0.11133 MAF
3/1/1999 3 1999 SJF 0.1022 MAF
4/1/1999 4 1999 SJF 0.18206 MAF
5/1/1999 5 1999 SJF 0.446022 MAF
6/1/1999 6 1999 SJF 0.337292 MAF
7/1/1999 7 1999 SJF 0.10508 MAF
8/1/1999 8 1999 SJF 0.032371 MAF
9/1/1999 9 1999 SJF 0.017342 MAF
10/1/1999 10 1999 SJF 0.011717 MAF
11/1/1999 11 1999 SJF 0.012242 MAF
12/1/1999 12 1999 SJF 0.015723 MAF
1/1/2000 1 2000 SJF 0.079939 MAF
2/1/2000 2 2000 SJF 0.154753 MAF
3/1/2000 3 2000 SJF 0.1644 MAF
4/1/2000 4 2000 SJF 0.27962 MAF
5/1/2000 5 2000 SJF 0.529817 MAF
6/1/2000 6 2000 SJF 0.350834 MAF
7/1/2000 7 2000 SJF 0.090848 MAF
8/1/2000 8 2000 SJF 0.03723 MAF
9/1/2000 9 2000 SJF 0.014817 MAF
10/1/2000 10 2000 SJF 0.019532 MAF
11/1/2000 11 2000 SJF 0.017197 MAF
12/1/2000 12 2000 SJF 0.015507 MAF
1/1/2001 1 2001 SJF 0.026262 MAF
2/1/2001 2 2001 SJF 0.041907 MAF
3/1/2001 3 2001 SJF 0.126404 MAF
4/1/2001 4 2001 SJF 0.187945 MAF
5/1/2001 5 2001 SJF 0.444913 MAF
6/1/2001 6 2001 SJF 0.114609 MAF
7/1/2001 7 2001 SJF 0.047376 MAF
8/1/2001 8 2001 SJF 0.013311 MAF
9/1/2001 9 2001 SJF 0.010185 MAF
10/1/2001 10 2001 SJF 0.009557 MAF
11/1/2001 11 2001 SJF 0.021783 MAF
12/1/2001 12 2001 SJF 0.058301 MAF
1/1/2002 1 2002 SJF 0.063694 MAF
2/1/2002 2 2002 SJF 0.056684 MAF
3/1/2002 3 2002 SJF 0.094438 MAF
4/1/2002 4 2002 SJF 0.246603 MAF
5/1/2002 5 2002 SJF 0.32283 MAF
6/1/2002 6 2002 SJF 0.223209 MAF
7/1/2002 7 2002 SJF 0.053394 MAF
8/1/2002 8 2002 SJF 0.012895 MAF
9/1/2002 9 2002 SJF 0.007541 MAF
10/1/2002 10 2002 SJF 0.007073 MAF
11/1/2002 11 2002 SJF 0.062337 MAF
12/1/2002 12 2002 SJF 0.045192 MAF
1/1/2003 1 2003 SJF 0.061974 MAF
2/1/2003 2 2003 SJF 0.060205 MAF
3/1/2003 3 2003 SJF 0.109386 MAF
4/1/2003 4 2003 SJF 0.157785 MAF
5/1/2003 5 2003 SJF 0.435821 MAF
6/1/2003 6 2003 SJF 0.374965 MAF
7/1/2003 7 2003 SJF 0.089297 MAF
8/1/2003 8 2003 SJF 0.034394 MAF
9/1/2003 9 2003 SJF 0.01152 MAF
10/1/2003 10 2003 SJF 0.00822 MAF
11/1/2003 11 2003 SJF 0.013502 MAF
12/1/2003 12 2003 SJF 0.044478 MAF
1/1/2004 1 2004 SJF 0.048015 MAF
2/1/2004 2 2004 SJF 0.069097 MAF
3/1/2004 3 2004 SJF 0.192048 MAF
4/1/2004 4 2004 SJF 0.22287 MAF
5/1/2004 5 2004 SJF 0.284275 MAF
6/1/2004 6 2004 SJF 0.172977 MAF
7/1/2004 7 2004 SJF 0.055354 MAF
8/1/2004 8 2004 SJF 0.01278 MAF
9/1/2004 9 2004 SJF 0.007119 MAF
10/1/2004 10 2004 SJF 0.03605 MAF
11/1/2004 11 2004 SJF 0.040981 MAF
12/1/2004 12 2004 SJF 0.057742 MAF
1/1/2005 1 2005 SJF 0.1651 MAF
2/1/2005 2 2005 SJF 0.133152 MAF
3/1/2005 3 2005 SJF 0.225643 MAF
4/1/2005 4 2005 SJF 0.25723 MAF
5/1/2005 5 2005 SJF 0.81799 MAF
6/1/2005 6 2005 SJF 0.662324 MAF
7/1/2005 7 2005 SJF 0.343247 MAF
8/1/2005 8 2005 SJF 0.072908 MAF
9/1/2005 9 2005 SJF 0.017465 MAF
10/1/2005 10 2005 SJF 0.018004 MAF
11/1/2005 11 2005 SJF 0.021953 MAF
12/1/2005 12 2005 SJF 0.109567 MAF
1/1/2006 1 2006 SJF 0.163085 MAF
2/1/2006 2 2006 SJF 0.113486 MAF
3/1/2006 3 2006 SJF 0.198025 MAF
4/1/2006 4 2006 SJF 0.497993 MAF
5/1/2006 5 2006 SJF 0.883895 MAF
6/1/2006 6 2006 SJF 0.76283 MAF
7/1/2006 7 2006 SJF 0.325637 MAF
8/1/2006 8 2006 SJF 0.063684 MAF
9/1/2006 9 2006 SJF 0.022656 MAF
10/1/2006 10 2006 SJF 0.020263 MAF
11/1/2006 11 2006 SJF 0.014493 MAF
12/1/2006 12 2006 SJF 0.026273 MAF
1/1/2007 1 2007 SJF 0.024272 MAF
2/1/2007 2 2007 SJF 0.046886 MAF
3/1/2007 3 2007 SJF 0.096069 MAF
4/1/2007 4 2007 SJF 0.137181 MAF
5/1/2007 5 2007 SJF 0.19713 MAF
6/1/2007 6 2007 SJF 0.071408 MAF
7/1/2007 7 2007 SJF 0.025292 MAF
8/1/2007 8 2007 SJF 0.014323 MAF
9/1/2007 9 2007 SJF 0.010622 MAF
10/1/2007 10 2007 SJF 0.009701 MAF
11/1/2007 11 2007 SJF 0.00888 MAF
12/1/2007 12 2007 SJF 0.016705 MAF
1/1/2008 1 2008 SJF 0.058466 MAF
2/1/2008 2 2008 SJF 0.072308 MAF
3/1/2008 3 2008 SJF 0.101835 MAF
4/1/2008 4 2008 SJF 0.176026 MAF
5/1/2008 5 2008 SJF 0.350601 MAF
6/1/2008 6 2008 SJF 0.229545 MAF
7/1/2008 7 2008 SJF 0.068409 MAF
8/1/2008 8 2008 SJF 0.016259 MAF
9/1/2008 9 2008 SJF 0.008055 MAF
10/1/2008 10 2008 SJF 0.010334 MAF
11/1/2008 11 2008 SJF 0.043345 MAF
12/1/2008 12 2008 SJF 0.026026 MAF
1/1/2009 1 2009 SJF 0.074703 MAF
2/1/2009 2 2009 SJF 0.081593 MAF
3/1/2009 3 2009 SJF 0.139365 MAF
4/1/2009 4 2009 SJF 0.231403 MAF
5/1/2009 5 2009 SJF 0.491729 MAF
6/1/2009 6 2009 SJF 0.222763 MAF
7/1/2009 7 2009 SJF 0.09642 MAF
8/1/2009 8 2009 SJF 0.027686 MAF
9/1/2009 9 2009 SJF 0.010013 MAF
10/1/2009 10 2009 SJF 0.05386 MAF
11/1/2009 11 2009 SJF 0.021858 MAF
12/1/2009 12 2009 SJF 0.040846 MAF
1/1/2010 1 2010 SJF 0.071073 MAF
2/1/2010 2 2010 SJF 0.101139 MAF
3/1/2010 3 2010 SJF 0.141785 MAF
4/1/2010 4 2010 SJF 0.221958 MAF
5/1/2010 5 2010 SJF 0.383446 MAF
6/1/2010 6 2010 SJF 0.686884 MAF
7/1/2010 7 2010 SJF 0.242939 MAF
8/1/2010 8 2010 SJF 0.046926 MAF
9/1/2010 9 2010 SJF 0.015993 MAF
10/1/2010 10 2010 SJF 0.059614 MAF
11/1/2010 11 2010 SJF 0.052918 MAF
12/1/2010 12 2010 SJF 0.225068 MAF
1/1/2011 1 2011 SJF 0.152789 MAF
2/1/2011 2 2011 SJF 0.114315 MAF
3/1/2011 3 2011 SJF 0.277063 MAF
4/1/2011 4 2011 SJF 0.392725 MAF
5/1/2011 5 2011 SJF 0.545187 MAF
6/1/2011 6 2011 SJF 0.827992 MAF
7/1/2011 7 2011 SJF 0.477161 MAF
8/1/2011 8 2011 SJF 0.133081 MAF
9/1/2011 9 2011 SJF 0.046912 MAF
10/1/2011 10 2011 SJF 0.047592 MAF
11/1/2011 11 2011 SJF 0.028864 MAF
12/1/2011 12 2011 SJF 0.018667 MAF
1/1/2012 1 2012 SJF 0.039265 MAF
2/1/2012 2 2012 SJF 0.034931 MAF
3/1/2012 3 2012 SJF 0.075407 MAF
4/1/2012 4 2012 SJF 0.209277 MAF
5/1/2012 5 2012 SJF 0.244429 MAF
6/1/2012 6 2012 SJF 0.076871 MAF
7/1/2012 7 2012 SJF 0.02834 MAF
8/1/2012 8 2012 SJF 0.021743 MAF
9/1/2012 9 2012 SJF 0.00627 MAF
10/1/2012 10 2012 SJF 0.010616 MAF
11/1/2012 11 2012 SJF 0.02762 MAF
12/1/2012 12 2012 SJF 0.087722 MAF
1/1/2013 1 2013 SJF 0.051886 MAF
2/1/2013 2 2013 SJF 0.045281 MAF
3/1/2013 3 2013 SJF 0.09568 MAF
4/1/2013 4 2013 SJF 0.189795 MAF
5/1/2013 5 2013 SJF 0.200454 MAF
6/1/2013 6 2013 SJF 0.096089 MAF
7/1/2013 7 2013 SJF 0.032615 MAF
8/1/2013 8 2013 SJF 0.013403 MAF
9/1/2013 9 2013 SJF 0.005465 MAF
10/1/2013 10 2013 SJF 0.009372 MAF
11/1/2013 11 2013 SJF 0.010068 MAF
12/1/2013 12 2013 SJF 0.014134 MAF
1/1/2014 1 2014 SJF 0.011453 MAF
2/1/2014 2 2014 SJF 0.023124 MAF
3/1/2014 3 2014 SJF 0.045593 MAF
4/1/2014 4 2014 SJF 0.111574 MAF
5/1/2014 5 2014 SJF 0.161118 MAF
6/1/2014 6 2014 SJF 0.07666 MAF
7/1/2014 7 2014 SJF 0.026133 MAF
8/1/2014 8 2014 SJF 0.01487 MAF
9/1/2014 9 2014 SJF 0.005536 MAF
10/1/2014 10 2014 SJF 0.003305 MAF
11/1/2014 11 2014 SJF 0.008654 MAF
12/1/2014 12 2014 SJF 0.0212 MAF
1/1/2015 1 2015 SJF 0.014311 MAF
2/1/2015 2 2015 SJF 0.042423 MAF
3/1/2015 3 2015 SJF 0.033781 MAF
4/1/2015 4 2015 SJF 0.039055 MAF
5/1/2015 5 2015 SJF 0.075936 MAF
6/1/2015 6 2015 SJF 0.056187 MAF
7/1/2015 7 2015 SJF 0.02134 MAF
8/1/2015 8 2015 SJF 0.007952 MAF
9/1/2015 9 2015 SJF 0.003293 MAF
10/1/2015 10 2015 SJF 0.010205 MAF
11/1/2015 11 2015 SJF 0.019637 MAF
12/1/2015 12 2015 SJF 0.033638 MAF
1/1/2016 1 2016 SJF 0.062573 MAF
2/1/2016 2 2016 SJF 0.081018 MAF
3/1/2016 3 2016 SJF 0.184039 MAF
4/1/2016 4 2016 SJF 0.231589 MAF
5/1/2016 5 2016 SJF 0.297886 MAF
6/1/2016 6 2016 SJF 0.298638 MAF
7/1/2016 7 2016 SJF 0.064442 MAF
8/1/2016 8 2016 SJF 0.012355 MAF
9/1/2016 9 2016 SJF 0.005232 MAF
10/1/2016 10 2016 SJF 0.066987 MAF
11/1/2016 11 2016 SJF 0.046341 MAF
12/1/2016 12 2016 SJF 0.099377 MAF
1/1/2017 1 2017 SJF 0.487701 MAF
2/1/2017 2 2017 SJF 0.529376 MAF
3/1/2017 3 2017 SJF 0.355267 MAF
4/1/2017 4 2017 SJF 0.515595 MAF
5/1/2017 5 2017 SJF 0.826804 MAF
6/1/2017 6 2017 SJF 0.897226 MAF
7/1/2017 7 2017 SJF 0.401464 MAF
8/1/2017 8 2017 SJF 0.121202 MAF
9/1/2017 9 2017 SJF 0.04806 MAF
10/1/2017 10 2017 SJF 0.02242 MAF
11/1/2017 11 2017 SJF 0.038438 MAF
12/1/2017 12 2017 SJF 0.025232 MAF
1/1/2018 1 2018 SJF 0.04419 MAF
2/1/2018 2 2018 SJF 0.027303 MAF
3/1/2018 3 2018 SJF 0.210828 MAF
4/1/2018 4 2018 SJF 0.380433 MAF
5/1/2018 5 2018 SJF 0.313819 MAF
1/1/2005 1 1905 FTO 0.6379 MAF
2/1/2005 2 1905 FTO 0.5663 MAF
3/1/2005 3 1905 FTO 0.8763 MAF
4/1/2005 4 1905 FTO 0.6032 MAF
5/1/2005 5 1905 FTO 0.4693 MAF
6/1/2005 6 1905 FTO 0.2511 MAF
7/1/2005 7 1905 FTO 0.1113 MAF
8/1/2005 8 1905 FTO 0.08309 MAF
9/1/2005 9 1905 FTO 0.07569 MAF
10/1/2005 10 1905 FTO 0.07886 MAF
11/1/2005 11 1905 FTO 0.07851 MAF
12/1/2005 12 1905 FTO 0.08523 MAF
1/1/2006 1 1906 FTO 0.8925 MAF
2/1/2006 2 1906 FTO 0.6164 MAF
3/1/2006 3 1906 FTO 1.328 MAF
4/1/2006 4 1906 FTO 1.142 MAF
5/1/2006 5 1906 FTO 1.078 MAF
6/1/2006 6 1906 FTO 0.822 MAF
7/1/2006 7 1906 FTO 0.2895 MAF
8/1/2006 8 1906 FTO 0.1353 MAF
9/1/2006 9 1906 FTO 0.1027 MAF
10/1/2006 10 1906 FTO 0.1033 MAF
11/1/2006 11 1906 FTO 0.1314 MAF
12/1/2006 12 1906 FTO 0.4313 MAF
1/1/2007 1 1907 FTO 0.4382 MAF
2/1/2007 2 1907 FTO 1.196 MAF
3/1/2007 3 1907 FTO 2.268 MAF
4/1/2007 4 1907 FTO 1.753 MAF
5/1/2007 5 1907 FTO 1.438 MAF
6/1/2007 6 1907 FTO 0.9044 MAF
7/1/2007 7 1907 FTO 0.3689 MAF
8/1/2007 8 1907 FTO 0.1627 MAF
9/1/2007 9 1907 FTO 0.1131 MAF
10/1/2007 10 1907 FTO 0.114 MAF
11/1/2007 11 1907 FTO 0.1059 MAF
12/1/2007 12 1907 FTO 0.2772 MAF
1/1/2008 1 1908 FTO 0.4455 MAF
2/1/2008 2 1908 FTO 0.3671 MAF
3/1/2008 3 1908 FTO 0.4455 MAF
4/1/2008 4 1908 FTO 0.5478 MAF
5/1/2008 5 1908 FTO 0.5026 MAF
6/1/2008 6 1908 FTO 0.3161 MAF
7/1/2008 7 1908 FTO 0.1424 MAF
8/1/2008 8 1908 FTO 0.09283 MAF
9/1/2008 9 1908 FTO 0.07438 MAF
10/1/2008 10 1908 FTO 0.1012 MAF
11/1/2008 11 1908 FTO 0.1044 MAF
12/1/2008 12 1908 FTO 0.1174 MAF
1/1/2009 1 1909 FTO 2.451 MAF
2/1/2009 2 1909 FTO 1.021 MAF
3/1/2009 3 1909 FTO 0.8259 MAF
4/1/2009 4 1909 FTO 0.9436 MAF
5/1/2009 5 1909 FTO 0.8618 MAF
6/1/2009 6 1909 FTO 0.5413 MAF
7/1/2009 7 1909 FTO 0.201 MAF
8/1/2009 8 1909 FTO 0.1105 MAF
9/1/2009 9 1909 FTO 0.1082 MAF
10/1/2009 10 1909 FTO 0.1207 MAF
11/1/2009 11 1909 FTO 0.342 MAF
12/1/2009 12 1909 FTO 0.5005 MAF
1/1/2010 1 1910 FTO 0.4149 MAF
2/1/2010 2 1910 FTO 0.4426 MAF
3/1/2010 3 1910 FTO 1.104 MAF
4/1/2010 4 1910 FTO 0.7527 MAF
5/1/2010 5 1910 FTO 0.4211 MAF
6/1/2010 6 1910 FTO 0.156 MAF
7/1/2010 7 1910 FTO 0.09836 MAF
8/1/2010 8 1910 FTO 0.08295 MAF
9/1/2010 9 1910 FTO 0.06968 MAF
10/1/2010 10 1910 FTO 0.07833 MAF
11/1/2010 11 1910 FTO 0.1109 MAF
12/1/2010 12 1910 FTO 0.2092 MAF
1/1/2011 1 1911 FTO 0.5509 MAF
2/1/2011 2 1911 FTO 0.5687 MAF
3/1/2011 3 1911 FTO 0.9704 MAF
4/1/2011 4 1911 FTO 1.791 MAF
5/1/2011 5 1911 FTO 1.36 MAF
6/1/2011 6 1911 FTO 0.9312 MAF
7/1/2011 7 1911 FTO 0.2377 MAF
8/1/2011 8 1911 FTO 0.1014 MAF
9/1/2011 9 1911 FTO 0.07801 MAF
10/1/2011 10 1911 FTO 0.0817 MAF
11/1/2011 11 1911 FTO 0.09299 MAF
12/1/2011 12 1911 FTO 0.08779 MAF
1/1/2012 1 1912 FTO 0.2103 MAF
2/1/2012 2 1912 FTO 0.1571 MAF
3/1/2012 3 1912 FTO 0.2459 MAF
4/1/2012 4 1912 FTO 0.2492 MAF
5/1/2012 5 1912 FTO 0.5086 MAF
6/1/2012 6 1912 FTO 0.2559 MAF
7/1/2012 7 1912 FTO 0.07234 MAF
8/1/2012 8 1912 FTO 0.05958 MAF
9/1/2012 9 1912 FTO 0.0705 MAF
10/1/2012 10 1912 FTO 0.06216 MAF
11/1/2012 11 1912 FTO 0.1673 MAF
12/1/2012 12 1912 FTO 0.1071 MAF
1/1/2013 1 1913 FTO 0.2061 MAF
2/1/2013 2 1913 FTO 0.1478 MAF
3/1/2013 3 1913 FTO 0.2249 MAF
4/1/2013 4 1913 FTO 0.5982 MAF
5/1/2013 5 1913 FTO 0.6123 MAF
6/1/2013 6 1913 FTO 0.2419 MAF
7/1/2013 7 1913 FTO 0.1012 MAF
8/1/2013 8 1913 FTO 0.07176 MAF
9/1/2013 9 1913 FTO 0.06016 MAF
10/1/2013 10 1913 FTO 0.06308 MAF
11/1/2013 11 1913 FTO 0.1034 MAF
12/1/2013 12 1913 FTO 0.353 MAF
1/1/2014 1 1914 FTO 1.438 MAF
2/1/2014 2 1914 FTO 0.8142 MAF
3/1/2014 3 1914 FTO 1.022 MAF
4/1/2014 4 1914 FTO 1.086 MAF
5/1/2014 5 1914 FTO 0.8706 MAF
6/1/2014 6 1914 FTO 0.4202 MAF
7/1/2014 7 1914 FTO 0.1466 MAF
8/1/2014 8 1914 FTO 0.1127 MAF
9/1/2014 9 1914 FTO 0.1097 MAF
10/1/2014 10 1914 FTO 0.1269 MAF
11/1/2014 11 1914 FTO 0.1416 MAF
12/1/2014 12 1914 FTO 0.1866 MAF
1/1/2015 1 1915 FTO 0.2756 MAF
2/1/2015 2 1915 FTO 0.7947 MAF
3/1/2015 3 1915 FTO 0.6234 MAF
4/1/2015 4 1915 FTO 0.7841 MAF
5/1/2015 5 1915 FTO 1.321 MAF
6/1/2015 6 1915 FTO 0.4996 MAF
7/1/2015 7 1915 FTO 0.1922 MAF
8/1/2015 8 1915 FTO 0.1323 MAF
9/1/2015 9 1915 FTO 0.1242 MAF
10/1/2015 10 1915 FTO 0.1259 MAF
11/1/2015 11 1915 FTO 0.143 MAF
12/1/2015 12 1915 FTO 0.2507 MAF
1/1/2016 1 1916 FTO 0.598 MAF
2/1/2016 2 1916 FTO 0.9209 MAF
3/1/2016 3 1916 FTO 1.203 MAF
4/1/2016 4 1916 FTO 1.096 MAF
5/1/2016 5 1916 FTO 0.753 MAF
6/1/2016 6 1916 FTO 0.3507 MAF
7/1/2016 7 1916 FTO 0.1872 MAF
8/1/2016 8 1916 FTO 0.1439 MAF
9/1/2016 9 1916 FTO 0.1352 MAF
10/1/2016 10 1916 FTO 0.1602 MAF
11/1/2016 11 1916 FTO 0.158 MAF
12/1/2016 12 1916 FTO 0.282 MAF
1/1/2017 1 1917 FTO 0.1879 MAF
2/1/2017 2 1917 FTO 0.5399 MAF
3/1/2017 3 1917 FTO 0.4081 MAF
4/1/2017 4 1917 FTO 0.9447 MAF
5/1/2017 5 1917 FTO 0.8295 MAF
6/1/2017 6 1917 FTO 0.4248 MAF
7/1/2017 7 1917 FTO 0.1699 MAF
8/1/2017 8 1917 FTO 0.1449 MAF
9/1/2017 9 1917 FTO 0.1331 MAF
10/1/2017 10 1917 FTO 0.1332 MAF
11/1/2017 11 1917 FTO 0.1282 MAF
12/1/2017 12 1917 FTO 0.1433 MAF
1/1/2018 1 1918 FTO 0.1104 MAF
2/1/2018 2 1918 FTO 0.186 MAF
3/1/2018 3 1918 FTO 0.4807 MAF
4/1/2018 4 1918 FTO 0.5822 MAF
5/1/2018 5 1918 FTO 0.2842 MAF
6/1/2018 6 1918 FTO 0.1109 MAF
7/1/2018 7 1918 FTO 0.09566 MAF
8/1/2018 8 1918 FTO 0.1006 MAF
9/1/2018 9 1918 FTO 0.09644 MAF
10/1/2018 10 1918 FTO 0.1393 MAF
11/1/2018 11 1918 FTO 0.1508 MAF
12/1/2018 12 1918 FTO 0.1545 MAF
1/1/2019 1 1919 FTO 0.1574 MAF
2/1/2019 2 1919 FTO 0.4737 MAF
3/1/2019 3 1919 FTO 0.3964 MAF
4/1/2019 4 1919 FTO 0.8239 MAF
5/1/2019 5 1919 FTO 0.5808 MAF
6/1/2019 6 1919 FTO 0.1645 MAF
7/1/2019 7 1919 FTO 0.1226 MAF
8/1/2019 8 1919 FTO 0.1171 MAF
9/1/2019 9 1919 FTO 0.1082 MAF
10/1/2019 10 1919 FTO 0.1235 MAF
11/1/2019 11 1919 FTO 0.1075 MAF
12/1/2019 12 1919 FTO 0.145 MAF
1/1/2020 1 1920 FTO 0.1065 MAF
2/1/2020 2 1920 FTO 0.1037 MAF
3/1/2020 3 1920 FTO 0.2549 MAF
4/1/2020 4 1920 FTO 0.4261 MAF
5/1/2020 5 1920 FTO 0.3675 MAF
6/1/2020 6 1920 FTO 0.1372 MAF
7/1/2020 7 1920 FTO 0.111 MAF
8/1/2020 8 1920 FTO 0.09517 MAF
9/1/2020 9 1920 FTO 0.07539 MAF
10/1/2020 10 1920 FTO 0.09719 MAF
11/1/2020 11 1920 FTO 0.509 MAF
12/1/2020 12 1920 FTO 0.5038 MAF
1/1/2021 1 1921 FTO 0.7939 MAF
2/1/2021 2 1921 FTO 0.554 MAF
3/1/2021 3 1921 FTO 0.8682 MAF
4/1/2021 4 1921 FTO 0.6915 MAF
5/1/2021 5 1921 FTO 0.8019 MAF
6/1/2021 6 1921 FTO 0.3958 MAF
7/1/2021 7 1921 FTO 0.1731 MAF
8/1/2021 8 1921 FTO 0.1143 MAF
9/1/2021 9 1921 FTO 0.09844 MAF
10/1/2021 10 1921 FTO 0.09923 MAF
11/1/2021 11 1921 FTO 0.09705 MAF
12/1/2021 12 1921 FTO 0.1905 MAF
1/1/2022 1 1922 FTO 0.1846 MAF
2/1/2022 2 1922 FTO 0.3906 MAF
3/1/2022 3 1922 FTO 0.4479 MAF
4/1/2022 4 1922 FTO 0.8269 MAF
5/1/2022 5 1922 FTO 1.47 MAF
6/1/2022 6 1922 FTO 0.6602 MAF
7/1/2022 7 1922 FTO 0.1656 MAF
8/1/2022 8 1922 FTO 0.1066 MAF
9/1/2022 9 1922 FTO 0.09289 MAF
10/1/2022 10 1922 FTO 0.1014 MAF
11/1/2022 11 1922 FTO 0.1419 MAF
12/1/2022 12 1922 FTO 0.3831 MAF
1/1/2023 1 1923 FTO 0.3102 MAF
2/1/2023 2 1923 FTO 0.2014 MAF
3/1/2023 3 1923 FTO 0.3033 MAF
4/1/2023 4 1923 FTO 0.5638 MAF
5/1/2023 5 1923 FTO 0.3858 MAF
6/1/2023 6 1923 FTO 0.1815 MAF
7/1/2023 7 1923 FTO 0.116 MAF
8/1/2023 8 1923 FTO 0.1049 MAF
9/1/2023 9 1923 FTO 0.09445 MAF
10/1/2023 10 1923 FTO 0.1052 MAF
11/1/2023 11 1923 FTO 0.0965 MAF
12/1/2023 12 1923 FTO 0.09271 MAF
1/1/2024 1 1924 FTO 0.1007 MAF
2/1/2024 2 1924 FTO 0.2574 MAF
3/1/2024 3 1924 FTO 0.09618 MAF
